PassengerId,Survived,Sex,Age,Fare,Mr,Miss,Mrs,Master,Pclass_1,Pclass_2,Pclass_3,Embarked_S,Embarked_C,Embarked_Q
871,0,0,0.32143754712239253,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
872,1,1,0.5853229454636844,0.10257896680493714,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
873,0,0,0.4093993465694898,0.009759350042902102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
874,0,0,0.5853229454636844,0.017566830077223785,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
875,1,1,0.34656948982156316,0.04684488020593009,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
876,1,1,0.18321186227695402,0.014102260811993537,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
877,0,0,0.24604171902488062,0.019217721730481106,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
878,0,0,0.2334757476752953,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
879,0,0,0.34656948982156316,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
880,1,1,0.6984166876099522,0.16231419173453318,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
881,1,1,0.3088715757728072,0.050748620223090936,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
882,0,0,0.4093993465694898,0.015411575213749286,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
883,0,1,0.2711736617240512,0.02052723131923771,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
884,0,0,0.34656948982156316,0.020494635090094415,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
885,0,0,0.3088715757728072,0.013760683560491965,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
886,0,1,0.4847951746670017,0.05684821399990475,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
887,0,0,0.33400351847197784,0.025374310111545468,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
888,1,1,0.2334757476752953,0.05855610025741262,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
889,0,1,0.34656948982156316,0.04577135170121086,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
890,1,0,0.32143754712239253,0.05855610025741262,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
891,0,0,0.39683337521990447,0.015126992566498259,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
